Tract Code,State,County,Latitude,Longitude,Total Cash Rent,Total Cash Rent MG,Less than $100,Less than $100 MG,$100 to $149,$100 to $149 MG,$150 to $199,$150 to $199 MG,$200 to $249,$200 to $249 MG,$250 to $299,$250 to $299 MG,$300 to $349,$300 to $349 MG,$350 to $399,$350 to $399 MG,$400 to $449,$400 to $449 MG,$450 to $499,$450 to $499 MG,$500 to $549,$500 to $549 MG,$550 to $599,$550 to $599 MG,$600 to $649,$600 to $649 MG,$650 to $699,$650 to $699 MG,$700 to $749,$700 to $749 MG,$750 to $799,$750 to $799 MG,$800 to $899,$800 to $899 MG,$900 to $999,$900 to $999 MG,"$1,000 to $1,249","$1,000 to $1,249 MG","$1,250 to $1,499","$1,250 to $1,499 MG","$1,500 to $1,999","$1,500 to $1,999 MG","$2,000 to $2,499","$2,000 to $2,499 MG","$2,500 to $2,999","$2,500 to $2,999 MG","$3,000 to $3,499","$3,000 to $3,499 MG","$3,500 or more","$3,500 or more MG",No Cash Rent,No Cash Rent MG
315200,Massachusetts,Middlesex County,42.616158,-71.234803,947,349,0,19,0,19,0,19,0,19,0,19,0,19,0,19,56,89,0,19,0,19,0,19,31,35,0,19,0,19,0,19,0,19,0,19,57,88,46,71,121,87,415,274,167,129,54,70,0,19,18,29
315401,Massachusetts,Middlesex County,42.600594,-71.207552,431,100,0,14,0,14,0,14,0,14,0,14,74,48,0,14,0,14,22,20,13,16,0,14,0,14,8,11,9,14,8,13,39,51,9,16,0,14,0,14,32,46,114,63,50,34,33,37,20,21,9,13
315402,Massachusetts,Middlesex County,42.611244,-71.190799,94,46,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,10,16,62,50,22,23,0,14,0,14,48,45
315403,Massachusetts,Middlesex County,42.584904,-71.190063,20,25,0,14,15,24,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,5,7,0,14,0,14,0,14,0,14,5,8
315500,Massachusetts,Middlesex County,42.582325,-71.211948,152,136,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,32,54,67,111,0,19,53,49,0,19,0,19,0,19,0,19,0,19
316101,Massachusetts,Middlesex County,42.571319,-71.231163,33,29,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,21,23,12,18,0,14,0,14,0,14,0,14,0,14
316102,Massachusetts,Middlesex County,42.561278,-71.258304,528,338,0,19,0,19,0,19,0,19,0,19,6,11,0,19,15,27,0,19,0,19,0,19,0,19,9,15,0,19,32,28,0,19,9,15,14,22,43,69,64,92,243,289,93,114,0,19,0,19,52,46
316201,Massachusetts,Middlesex County,42.541609,-71.236289,9,13,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,9,13,0,14,0,14,0,14,0,14,8,13
316202,Massachusetts,Middlesex County,42.531784,-71.223243,50,38,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,9,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,21,23,0,14,10,15,10,14,0,14,0,14,0,14,0,14
316300,Massachusetts,Middlesex County,42.540731,-71.272247,1388,239,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,59,71,31,42,564,221,546,197,160,112,14,23,14,23,36,40
316400,Massachusetts,Middlesex County,42.557057,-71.300212,482,242,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,62,62,152,129,222,200,0,19,46,70,0,19
316500,Massachusetts,Middlesex County,42.589229,-71.282505,839,210,0,19,0,19,0,19,27,46,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,58,93,0,19,22,33,17,29,319,190,0,19,236,145,130,101,30,37,0,19,0,19,0,19
317101,Massachusetts,Middlesex County,42.587364,-71.368994,973,257,33,52,0,19,63,83,34,28,0,19,0,19,0,19,0,19,0,19,24,37,0,19,0,19,0,19,0,19,0,19,37,41,18,28,77,66,93,96,190,124,193,103,197,173,14,24,0,19,90,72
317102,Massachusetts,Middlesex County,42.596127,-71.322273,358,83,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,6,11,8,12,11,17,110,55,80,43,117,71,26,28,0,19,23,24
317103,Massachusetts,Middlesex County,42.570016,-71.352832,30,29,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,19,22,0,14,0,14,0,14,11,18,0,14
317201,Massachusetts,Middlesex County,42.602609,-71.394412,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
317202,Massachusetts,Middlesex County,42.608841,-71.375027,32,31,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,32,31,0,14,0,14,0,14,0,14,0,14
317203,Massachusetts,Middlesex County,42.613599,-71.349756,201,73,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,8,13,0,14,0,14,0,14,0,14,0,14,0,14,0,14,50,60,29,26,65,42,33,27,7,11,9,14,0,14
317301,Massachusetts,Middlesex County,42.62897,-71.374563,201,67,0,14,0,14,0,14,0,14,0,14,27,40,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,18,9,13,33,35,53,41,52,42,15,18,0,14,0,14,8,13
317302,Massachusetts,Middlesex County,42.638554,-71.393473,356,117,0,19,0,19,0,19,0,19,18,28,0,19,17,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,22,28,0,19,67,65,105,78,41,34,72,60,14,26,0,19,0,19,0,19
318100,Massachusetts,Middlesex County,42.619924,-71.429004,118,89,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,60,59,0,19,0,19,0,19,58,70,0,19,0,19,43,68
318200,Massachusetts,Middlesex County,42.59676,-71.473834,257,73,12,19,0,14,0,14,0,14,0,14,0,14,11,18,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,27,41,10,15,22,26,36,25,43,28,37,30,27,23,7,11,25,30,24,36
318300,Massachusetts,Middlesex County,42.580517,-71.441171,172,83,0,19,0,19,0,19,0,19,0,19,0,19,13,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,12,20,0,19,0,19,0,19,12,22,20,25,27,32,51,59,37,39,0,19
318400,Massachusetts,Middlesex County,42.55474,-71.410228,388,75,0,14,0,14,0,14,0,14,16,26,0,14,0,14,11,18,39,48,0,14,0,14,31,49,0,14,0,14,11,19,0,14,65,61,26,33,24,27,0,14,66,40,83,45,5,9,11,18,15,17
320102,Massachusetts,Middlesex County,42.220356,-71.568523,101,68,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7,11,0,19,0,19,0,19,0,19,0,19,24,39,0,19,0,19,0,19,0,19,0,19,70,61,0,19
320105,Massachusetts,Middlesex County,42.241865,-71.536322,192,62,0,14,0,14,0,14,0,14,12,18,8,12,0,14,0,14,0,14,0,14,7,12,0,14,7,12,0,14,39,52,0,14,36,41,33,47,18,20,10,17,0,14,0,14,0,14,22,33,7,12
320106,Massachusetts,Middlesex County,42.212289,-71.517845,344,127,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,55,88,106,63,78,67,83,86,22,35,0,19
320107,Massachusetts,Middlesex County,42.230814,-71.492478,317,110,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,41,35,151,72,49,40,13,21,63,96,12,19
321100,Massachusetts,Middlesex County,42.354667,-71.503217,909,235,0,19,0,19,0,19,0,19,0,19,129,122,0,19,0,19,0,19,14,22,0,19,81,129,17,27,19,30,0,19,0,19,18,29,33,57,68,52,397,191,83,47,0,19,32,37,18,29,19,33
321200,Massachusetts,Middlesex County,42.344774,-71.530571,1186,250,0,19,0,19,0,19,0,19,73,98,0,19,0,19,0,19,0,19,24,39,0,19,27,41,0,19,0,19,0,19,23,38,0,19,165,131,195,174,356,143,279,179,44,51,0,19,0,19,42,49
321301,Massachusetts,Middlesex County,42.345377,-71.549249,1375,285,0,14,0,14,0,14,0,14,50,67,41,49,91,133,34,42,0,14,101,159,0,14,27,26,72,78,48,48,70,94,65,55,27,29,108,68,174,162,400,136,26,31,41,65,0,14,0,14,5,23
321302,Massachusetts,Middlesex County,42.337089,-71.560001,635,177,0,14,0,14,0,14,0,14,20,32,9,14,0,14,20,32,0,14,15,25,0,14,0,14,0,14,23,28,0,14,0,14,118,89,215,187,125,99,45,46,43,47,2,6,0,14,0,14,10,17
321400,Massachusetts,Middlesex County,42.339536,-71.587635,703,185,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,23,36,0,14,0,14,0,14,0,14,0,14,0,14,0,14,21,24,62,50,224,81,298,169,31,26,44,39,15,18
321500,Massachusetts,Middlesex County,42.352624,-71.563721,1384,278,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,22,17,27,0,19,40,62,0,19,11,19,61,76,267,134,178,109,355,164,344,180,79,85,22,38,0,19,25,30
321600,Massachusetts,Middlesex County,42.363174,-71.533364,955,217,0,19,0,19,0,19,0,19,36,54,0,19,67,96,0,19,0,19,0,19,106,123,14,25,0,19,0,19,0,19,0,19,45,72,52,80,83,117,246,140,277,151,17,28,12,19,0,19,34,40
322100,Massachusetts,Middlesex County,42.38539,-71.529088,29,46,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,29,46,0,14,0,14,0,14,0,14,0,14,11,17
322200,Massachusetts,Middlesex County,42.379987,-71.572559,615,172,0,14,0,14,0,14,0,14,35,43,0,14,7,11,51,58,0,14,0,14,0,14,0,14,0,14,0,14,0,14,42,41,0,14,32,24,42,46,152,103,177,147,67,46,10,15,0,14,10,17
322300,Massachusetts,Middlesex County,42.397751,-71.577516,818,208,0,19,0,19,5,15,72,59,58,69,0,19,18,30,20,32,0,19,0,19,0,19,0,19,0,19,17,28,26,42,38,61,137,91,87,66,230,139,17,27,67,58,15,24,11,20,0,19,42,48
322400,Massachusetts,Middlesex County,42.398763,-71.558965,466,143,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,18,13,19,9,15,140,78,108,72,127,118,57,39,0,14,0,14,0,14,58,63
323101,Massachusetts,Middlesex County,42.420223,-71.50702,374,198,0,14,0,14,0,14,50,64,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,122,171,82,72,120,93,0,14,0,14,0,14,0,14
323102,Massachusetts,Middlesex County,42.444545,-71.522244,14,18,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,10,0,14,0,14,0,14,0,14,0,14,10,15,0,14,7,12
324101,Massachusetts,Middlesex County,42.529831,-71.468053,289,139,0,19,0,19,0,19,0,19,46,48,0,19,0,19,11,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,24,36,64,64,0,19,68,63,20,33,56,62,0,19,11,18
324102,Massachusetts,Middlesex County,42.549821,-71.506855,173,75,0,14,13,21,0,14,0,14,5,8,29,28,6,10,0,14,0,14,0,14,0,14,0,14,32,36,0,14,0,14,0,14,0,14,37,36,9,16,26,27,12,20,0,14,0,14,4,6,90,97
325101,Massachusetts,Middlesex County,42.555742,-71.553923,379,168,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,8,14,0,14,0,14,11,19,65,75,106,86,164,142,13,22,12,17,0,14,0,14,0,14
325102,Massachusetts,Middlesex County,42.564043,-71.586803,646,183,0,14,10,17,0,14,0,14,0,14,0,14,0,14,0,14,30,48,0,14,0,14,0,14,10,15,33,39,0,14,68,74,148,106,227,146,63,45,43,40,14,22,0,14,0,14,0,14,48,57
326101,Massachusetts,Middlesex County,42.608443,-71.599795,154,77,0,19,0,19,0,19,0,19,11,19,0,19,12,20,0,19,0,19,0,19,0,19,0,19,0,19,0,19,8,13,0,19,3,7,8,13,41,44,14,25,50,37,7,10,0,19,0,19,41,40
326102,Massachusetts,Middlesex County,42.613638,-71.535267,179,102,0,19,0,19,0,19,0,19,13,21,17,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,14,23,0,19,0,19,14,22,50,61,36,43,35,37,0,19,0,19,0,19,0,19,16,26
327101,Massachusetts,Middlesex County,42.687415,-71.600189,80,40,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,11,16,10,16,0,14,10,17,9,16,11,17,19,20,0,14,10,17,0,14,0,14,9,15
327102,Massachusetts,Middlesex County,42.668058,-71.570311,294,99,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,11,18,0,14,0,14,0,14,0,14,10,16,0,14,0,14,37,34,53,39,152,88,19,24,12,19,0,14,0,14,24,23
327103,Massachusetts,Middlesex County,42.654538,-71.61475,313,158,0,14,0,14,0,14,0,14,0,14,94,113,10,16,0,14,25,27,33,40,14,21,0,14,0,14,0,14,0,14,75,78,17,29,22,25,17,20,6,9,0,14,0,14,0,14,0,14,0,14
328100,Massachusetts,Middlesex County,42.673657,-71.500739,42,26,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,6,13,20,7,9,0,14,6,10,6,9,0,14,6,9,0,14,4,6
330101,Massachusetts,Middlesex County,42.587133,-71.061958,35,54,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,54,0,14,0,14
330102,Massachusetts,Middlesex County,42.578976,-71.081735,177,149,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,9,14,0,19,16,27,0,19,0,19,0,19,0,19,0,19,18,28,19,30,0,19,0,19,9,14,0,19,106,171,0,19,25,42
330201,Massachusetts,Middlesex County,42.580553,-71.104585,122,93,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,11,0,14,12,20,0,14,0,14,0,14,0,14,61,66,0,14,0,14,0,14,42,49,2,6
330202,Massachusetts,Middlesex County,42.579491,-71.122217,557,183,0,14,0,14,0,14,0,14,0,14,0,14,0,14,14,23,0,14,0,14,0,14,0,14,0,14,0,14,0,14,16,26,10,16,136,176,46,57,71,59,92,53,128,73,44,50,0,14,28,31
331101,Massachusetts,Middlesex County,42.578369,-71.160771,238,75,0,14,0,14,8,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,11,17,10,15,0,14,78,47,60,58,60,46,11,18,0,14
331102,Massachusetts,Middlesex County,42.554027,-71.150419,162,77,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,15,24,0,19,0,19,17,28,0,19,0,19,17,27,60,50,53,46,0,19,0,19,0,19
331200,Massachusetts,Middlesex County,42.568029,-71.184039,195,61,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,15,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7,10,34,33,28,29,41,39,53,45,17,28,15,25
331300,Massachusetts,Middlesex County,42.546868,-71.190609,372,199,47,75,0,19,0,19,0,19,84,137,0,19,0,19,0,19,50,79,18,29,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,18,29,75,60,80,83,0,19,0,19,48,76
332100,Massachusetts,Middlesex County,42.526162,-71.201079,35,41,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,17,0,19,0,19,0,19,0,19,25,39,0,19,43,42
332201,Massachusetts,Middlesex County,42.490678,-71.178197,297,188,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,14,20,0,14,7,12,0,14,0,14,157,176,14,16,19,30,36,32,36,30,14,16,14,20
332202,Massachusetts,Middlesex County,42.504146,-71.18133,1086,170,0,19,0,19,0,19,23,38,11,18,0,19,67,85,17,27,0,19,0,19,23,36,19,30,20,31,0,19,20,34,0,19,0,19,0,19,38,41,71,65,206,104,284,112,191,120,96,76,37,42
332300,Massachusetts,Middlesex County,42.508632,-71.216889,258,133,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,158,98,89,86,11,18,0,19,0,19,0,19
332401,Massachusetts,Middlesex County,42.495213,-71.205959,50,26,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,7,19,18,6,10,5,8,0,14,16,20,14,21
332402,Massachusetts,Middlesex County,42.481559,-71.214052,721,131,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,38,43,24,21,11,17,185,93,99,50,230,91,134,102,0,14
333100,Massachusetts,Middlesex County,42.466508,-71.184141,783,174,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,80,81,71,52,251,134,244,115,81,53,0,19,56,68,47,61
333200,Massachusetts,Middlesex County,42.478977,-71.164954,784,265,0,19,0,19,0,19,0,19,0,19,17,28,0,19,0,19,0,19,29,33,0,19,0,19,0,19,11,18,0,19,0,19,26,40,125,109,154,95,69,61,250,195,48,71,38,43,17,27,31,39
333300,Massachusetts,Middlesex County,42.472689,-71.148586,734,187,14,17,0,14,0,14,39,46,0,14,0,14,0,14,9,15,0,14,0,14,0,14,0,14,0,14,10,16,0,14,14,22,15,20,34,47,73,54,179,86,309,144,24,36,14,21,0,14,31,50
333400,Massachusetts,Middlesex County,42.483338,-71.129549,920,276,29,46,0,19,0,19,0,19,75,94,34,53,0,19,0,19,62,90,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,28,37,35,55,59,79,257,174,225,183,116,96,0,19,69,73
333501,Massachusetts,Middlesex County,42.492378,-71.152724,496,169,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,11,66,78,0,14,6,9,0,14,0,14,0,14,10,17,63,57,70,46,265,158,9,16,0,14,0,14,101,85
333502,Massachusetts,Middlesex County,42.48479,-71.147876,756,198,0,14,0,14,0,14,11,17,0,14,22,24,10,15,5,10,27,41,0,14,10,16,0,14,0,14,0,14,0,14,0,14,0,14,67,46,134,84,209,122,201,160,0,14,40,55,20,30,15,23
333601,Massachusetts,Middlesex County,42.515759,-71.131679,872,174,0,14,0,14,13,20,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,65,48,197,77,258,164,276,125,63,62,34,50
333602,Massachusetts,Middlesex County,42.507892,-71.160517,1246,376,0,19,40,62,0,19,19,29,0,19,41,63,23,38,70,114,0,19,21,32,10,18,26,33,0,19,0,19,20,31,0,19,0,19,71,64,10,16,281,121,486,342,95,68,33,39,0,19,12,22
334100,Massachusetts,Middlesex County,42.513649,-71.115989,484,150,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,47,43,67,84,0,19,86,93,83,56,106,85,95,64,24,37
334200,Massachusetts,Middlesex County,42.525071,-71.114669,499,147,0,14,0,14,0,14,0,14,0,14,25,22,16,17,0,14,124,107,0,14,8,14,0,14,0,14,0,14,0,14,0,14,0,14,30,47,72,57,126,61,65,48,17,20,16,20,0,14,0,14
334300,Massachusetts,Middlesex County,42.543358,-71.110258,248,109,0,19,0,19,0,19,0,19,0,19,17,25,0,19,0,19,17,26,70,83,0,19,18,30,16,25,0,19,0,19,33,37,0,19,0,19,0,19,19,32,0,19,58,65,0,19,0,19,0,19
334400,Massachusetts,Middlesex County,42.525458,-71.096172,363,148,0,19,0,19,0,19,13,19,0,19,0,19,66,77,12,20,0,19,0,19,0,19,0,19,0,19,0,19,0,19,20,32,0,19,0,19,28,35,157,116,47,43,20,32,0,19,0,19,0,19
335100,Massachusetts,Middlesex County,42.512113,-71.07048,851,201,0,19,0,19,148,130,0,19,0,19,0,19,0,19,0,19,0,19,60,54,0,19,19,31,0,19,0,19,0,19,0,19,0,19,34,38,95,94,190,110,118,79,187,108,0,19,0,19,21,33
335200,Massachusetts,Middlesex County,42.50167,-71.084291,887,256,0,19,0,19,0,19,0,19,0,19,0,19,14,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,61,76,0,19,54,70,95,71,34,38,218,186,271,174,105,96,35,29,0,19,99,94
335301,Massachusetts,Middlesex County,42.49619,-71.062397,678,169,0,14,0,14,0,14,0,14,56,48,0,14,0,14,15,25,0,14,0,14,11,17,11,18,0,14,13,20,0,14,21,18,3,6,148,96,108,76,128,67,40,34,124,129,0,14,0,14,12,20
335302,Massachusetts,Middlesex County,42.510435,-71.051146,461,118,0,19,9,15,0,19,0,19,0,19,0,19,18,20,0,19,0,19,0,19,0,19,0,19,6,11,0,19,0,19,0,19,0,19,16,20,78,61,144,100,150,64,40,49,0,19,0,19,0,19
335400,Massachusetts,Middlesex County,42.480605,-71.063525,236,100,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,15,24,0,19,57,53,44,31,40,40,21,23,5,8,54,59,26,28
336100,Massachusetts,Middlesex County,42.466236,-71.070172,913,266,0,19,102,99,0,19,0,19,31,38,42,33,0,19,81,80,73,89,0,19,18,30,0,19,0,19,0,19,0,19,0,19,7,12,42,62,62,51,130,98,301,230,11,18,0,19,13,22,47,57
336201,Massachusetts,Middlesex County,42.46899,-71.054266,81,51,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,16,26,0,14,0,14,44,47,0,14,21,32,22,26
336202,Massachusetts,Middlesex County,42.461558,-71.055342,120,73,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,22,33,30,34,38,40,3,7,12,19,15,24,0,14
336300,Massachusetts,Middlesex County,42.452565,-71.053014,354,242,0,19,0,19,0,19,0,19,0,19,14,25,0,19,0,19,0,19,43,68,0,19,17,27,0,19,0,19,0,19,0,19,0,19,10,16,0,19,186,214,65,55,0,19,0,19,19,33,0,19
336402,Massachusetts,Middlesex County,42.454669,-71.072574,910,173,0,19,0,19,0,19,62,38,16,25,16,25,57,64,0,19,13,21,0,19,0,19,0,19,106,108,0,19,0,19,47,44,27,32,0,19,156,100,263,116,69,63,33,41,45,49,0,19,0,19
336403,Massachusetts,Middlesex County,42.44441,-71.071231,1101,247,0,14,12,19,0,14,0,14,15,27,0,14,0,14,7,12,0,14,0,14,0,14,0,14,21,32,0,14,0,14,0,14,0,14,0,14,54,59,378,237,123,82,255,99,216,84,20,30,27,42
336404,Massachusetts,Middlesex County,42.44933,-71.064781,405,99,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,34,38,0,14,0,14,9,16,0,14,31,30,274,104,40,37,0,14,0,14,17,22,0,14
337101,Massachusetts,Middlesex County,42.485909,-71.087771,289,89,0,14,0,14,0,14,58,68,14,22,34,30,14,22,21,25,21,26,0,14,12,18,0,14,0,14,0,14,0,14,0,14,12,18,20,23,0,14,12,18,43,34,28,24,0,14,0,14,0,14
337102,Massachusetts,Middlesex County,42.470393,-71.085886,186,103,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,11,19,0,19,10,18,80,79,67,63,18,32,0,19,0,19,49,53
337201,Massachusetts,Middlesex County,42.494789,-71.095361,499,116,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,108,79,366,102,25,30,0,14,0,14,0,14,34,31
337202,Massachusetts,Middlesex County,42.492691,-71.10831,529,189,0,19,0,19,0,19,0,19,20,32,0,19,0,19,19,31,0,19,0,19,0,19,11,18,0,19,0,19,0,19,39,64,0,19,0,19,135,154,106,72,177,85,22,34,0,19,0,19,66,80
337300,Massachusetts,Middlesex County,42.47507,-71.103097,1099,191,0,19,0,19,34,50,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,16,25,15,25,0,19,118,71,61,64,341,149,234,135,132,76,148,142,0,19,0,19
338100,Massachusetts,Middlesex County,42.464536,-71.124433,147,81,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,8,12,0,14,0,14,0,14,0,14,3,6,62,60,12,21,0,14,38,46,24,36,9,14
338200,Massachusetts,Middlesex County,42.463505,-71.139102,422,144,0,14,0,14,0,14,0,14,0,14,15,18,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,76,116,32,38,99,55,135,61,19,22,25,26,21,23,0,14
338300,Massachusetts,Middlesex County,42.453641,-71.147898,378,165,0,14,10,16,0,14,10,16,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,17,0,14,0,14,0,14,0,14,0,14,0,14,0,14,19,23,15,14,45,33,136,85,131,135,17,27
338400,Massachusetts,Middlesex County,42.446268,-71.165243,110,123,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,9,15,0,19,0,19,0,19,73,109,0,19,0,19,0,19,14,23,0,19,14,22,44,48
338500,Massachusetts,Middlesex County,42.446713,-71.132297,213,84,36,56,44,50,0,19,0,19,0,19,0,19,0,19,0,19,16,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,26,28,21,25,33,31,21,31,8,13,0,19,8,16,0,19
339101,Massachusetts,Middlesex County,42.420236,-71.110516,762,195,0,14,0,14,0,14,43,36,196,167,76,85,38,45,0,14,8,14,9,14,46,77,0,14,27,33,0,14,0,14,10,15,16,21,12,21,0,14,184,92,97,63,0,14,0,14,0,14,28,48
339102,Massachusetts,Middlesex County,42.42759,-71.112894,90,70,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,57,0,14,0,14,29,44,0,14,0,14,12,17,14,23,0,14,0,14,0,14
339200,Massachusetts,Middlesex County,42.425206,-71.132153,537,161,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,40,47,0,19,18,29,0,19,0,19,0,19,52,52,0,19,31,37,130,91,138,103,74,64,54,57,30,49
